,objid,ra,dec,petroRad_g,group
490,587728879804153945,155.77704236,4.13454813,13.444179,valid
491,587728879804940338,157.58068752,4.16959886,13.895996,test
492,587728879807889520,164.34014674,4.42033619,13.095309,train
493,587728880331129156,133.22912508,3.15232968,8.208841,train
494,587728880332243194,135.68992089,3.41184706,11.250406,train
495,587728880335257753,142.63773768,3.74545033,11.29407,train
496,587728880335585476,143.3081929,3.73885083,6.704487,train
497,587728880343122147,160.63774609,4.641809,10.965405,train
498,587728880346202204,167.60229303,4.83004259,20.574537,train
499,587728880875208864,149.70276089,4.59975185,8.974396,test
500,587728881410638072,146.34526847,4.74971474,6.415432,valid
501,587728881411424387,148.12776251,4.84614082,16.481277,train
502,587728905023783343,114.77504241,29.16006044,17.905258,test
503,587728905565766025,123.11373576,38.6204767,15.83584,valid
504,587728906639442286,121.97816202,39.10668401,7.581432,train
505,587728917372600484,209.3255967,61.67590742,10.609781,train
506,587728917372731483,209.67328544,61.57179284,10.035548,test
507,587728918449946728,224.35904237,58.40757903,6.803994,test
508,587728918982754402,208.02564928,63.24877349,7.339193,valid
509,587728919522050172,219.04653256,61.19059878,6.494355,valid
510,587728919524933742,229.7211971,57.39720017,15.984122,train
511,587728930808463602,141.68544379,50.90594265,10.815485,train
512,587728930809577542,145.00117148,52.45629879,7.001275,train
513,587728931333799975,116.43110954,32.10297184,19.176697,train
514,587728931336683876,121.31153905,37.472556,15.178118,train
515,587728931339305073,126.43377591,41.96829665,8.31534,test
516,587728931341205718,130.58895963,45.04380467,9.205484,test
517,587728931344220283,138.06083955,49.76127054,14.735563,valid
518,587728931869229441,113.7142027,29.7021031,11.506523,valid
519,587728931873030355,120.02476885,36.74056388,14.681208,test
520,587728931877552167,128.81825401,44.49821489,7.250792,train
521,587728931880960143,137.25657546,49.76010973,16.74243,valid
522,587728932407803939,116.01387723,33.07738878,12.017925,valid
523,587728932411146361,121.85345321,39.19448238,35.498547,test
524,587728932416651525,133.8733686,48.34126459,6.649884,valid
525,587728932419666015,142.21900937,52.68618539,13.027679,test
526,587728947442614411,162.91004231,-1.12616546,13.142709,train
527,587728947442942096,163.75774725,-1.14201253,8.861961,test
528,587728947979681877,163.33759042,-0.68661709,13.10881,valid
529,587728948510654469,149.85912596,-0.25393531,22.703213,train
530,587728948514979905,159.7991278,-0.40947496,21.837729,valid
531,587728949585248302,151.85574093,0.62761937,10.67936,train
532,587728949585969309,153.46911993,0.55093851,26.959053,train
533,587728949587869796,157.8965226,0.47536156,22.321241,train
534,587728949590032524,162.81785323,0.47604779,9.473638,train
535,587729153599144041,188.06276893,64.12020157,9.81169,train
536,587729154132803722,171.3293668,63.72922355,34.122284,train
537,587729154133327965,173.96056337,63.96106984,8.856216,train
538,587729155744858240,178.5979318,65.58942114,14.116861,train
539,587729155745120401,179.76753874,65.67926743,11.348247,train
540,587729157897912396,206.71641945,3.7477758,12.695001,test
541,587729157901713577,215.44708968,3.39298256,11.050041,train
542,587729157903351980,219.16047538,3.19346218,13.709393,train
543,587729158427246630,189.38982176,4.36769285,29.909985,test
544,587729158431637533,199.4944004,4.40340825,27.829975,valid
545,587729158435307684,207.87102185,3.98249928,9.626257,valid
546,587729158436552924,210.79082993,3.98077876,10.47002,test
547,587729158444875976,229.74481532,3.00727627,12.770555,valid
548,587729158447366418,235.51391254,2.69642285,13.384425,valid
549,587729158448545968,238.10649945,2.45055492,16.768572,test
550,587729158967001174,196.00967328,4.86954128,9.149338,train
551,587729158975127655,214.63689607,4.30789726,8.163041,train
552,587729158981681356,229.66809074,3.49326589,13.124184,valid
553,587729158981746829,229.77408182,3.36715838,11.118432,train
554,587729158981877839,230.12319836,3.43009128,14.345597,test
555,587729159502430386,192.8108763,5.34298029,11.592301,train
556,587729159502823552,193.58751889,5.28264555,9.261633,train
557,587729159507869872,205.27169371,5.10580658,23.448288,train
558,587729159508852867,207.47183745,4.8914693,12.146751,valid
559,587729159512981644,216.88981555,4.46007914,8.348632,train
560,587729159516389564,224.71615602,4.212043,10.666462,train
561,587729159517765825,227.86337577,3.98854107,8.727331,valid
562,587729160037335124,188.20954927,5.79813441,19.651176,test
563,587729160046182425,208.52609627,5.35635218,27.399769,train
564,587729160048017626,212.79467008,5.20604679,7.151361,valid
565,587729160048869505,214.70697414,4.98375873,8.614814,train
566,587729160059355443,238.73644832,3.62677101,6.694296,train
567,587729160576565402,193.72279217,6.01402514,12.290347,train
568,587729160577548408,195.92800783,5.96009337,9.8743,train
569,587729160578596942,198.33743658,6.06127065,25.782532,train
570,587729227151442113,237.73475518,54.68390171,6.646526,test
571,587729227152883974,241.32716429,52.13431102,9.545779,test
572,587729227686215868,231.97806494,58.3185961,10.242002,valid
573,587729227687592125,236.09469624,56.0366709,9.342808,train
574,587729227690934493,244.39584736,50.24456759,10.487724,test
575,587729228225446061,239.30596071,54.66498544,11.349216,test
576,587729228487983220,219.14823035,63.56993051,7.239727,valid
577,587729228758450340,227.82580092,61.12366773,18.546692,test
578,587729228762382424,240.16216914,54.98335052,13.337795,train
579,587729229298139326,237.74885936,57.1619481,12.82514,valid
580,587729229301219517,245.388035,51.59799299,9.906603,test
581,587729231443591233,251.52919108,42.46041171,14.891418,train
582,587729231976857898,245.50306148,49.52079411,18.758888,train
583,587729231980265803,251.64514469,43.01871766,14.911453,test
584,587729231980986447,252.92370749,41.66837694,8.491541,train
585,587729232517792103,253.2651951,41.95373478,6.924481,train
586,587729233050665116,246.57868758,49.92657174,11.073585,train
587,587729233050730720,246.6881383,49.71128058,14.327796,valid
588,587729233052041524,249.3416788,47.22752777,18.694187,test
589,587729233052696740,250.65058998,46.01277514,6.695398,test
590,587729233053221078,251.45322275,45.08766613,13.444994,valid
591,587729233056563659,256.61878758,38.36351496,24.662487,valid
592,587729385547104406,205.02702051,57.20193931,11.313625,train
593,587729386063265913,129.73347792,43.43121138,11.3045,train
594,587729386067984432,141.58293786,50.57089026,10.293103,train
595,587729386068181126,142.1356986,50.79362383,17.724297,train
596,587729386069033106,144.62766423,51.98827523,13.471708,train
597,587729386078666777,182.09193116,59.31426992,13.110121,test
598,587729386083123405,201.70829084,58.10979964,17.05356,train
599,587729386614489134,177.26681004,59.43267789,22.949825,valid
600,587729386615930947,183.72169991,59.64467324,9.965561,test
601,587729387141464069,139.92057566,50.85563028,12.995015,test
602,587729387143561304,146.30186548,53.68686102,18.964283,train
603,587729387150049419,171.38315302,59.43791042,17.299421,test
604,587729387157782694,206.00315136,58.46233063,9.208639,test
605,587729387677548686,137.41700444,49.99582153,16.749922,train
606,587729387678531750,140.09352035,51.5626822,6.334183,train
607,587729387682660525,153.79761058,56.67209191,21.570145,test
608,587729387682726068,153.93994855,56.70647282,12.788839,test
609,587729387688427659,178.05993982,60.34468546,12.130815,train
610,587729388215075003,138.74304033,51.361056,20.284571,test
611,587729388222742551,166.25827819,59.68433075,14.671787,train
612,587729388225953798,180.93244854,60.92380548,9.231954,test
613,587729388231327826,205.65087396,59.3901452,12.637217,valid
614,587729388493209666,175.50975457,60.50736202,9.954668,test
615,587729407539937460,245.9876386,44.85065589,12.878555,train
616,587729407542296844,250.28582697,40.42152697,11.124691,train
617,587729407542362397,250.53408037,40.27690163,24.300352,train
618,587729408072941746,237.75410685,51.78721398,19.587618,train
619,587729408075956489,244.87067873,46.67784982,19.538172,train
620,587729408076415063,245.71275174,45.74202337,15.532005,train
621,587729408078905598,250.46238764,41.22837595,7.233553,train
622,587729408079954123,252.10553354,39.27724791,9.464366,train
623,587729408083689887,257.70414177,31.98627272,10.410048,test
624,587729408616366243,251.8116211,40.2450855,21.977551,valid
625,587729408617611639,253.73391895,37.88514891,6.047319,train
626,587729409147142396,240.18292417,51.60475183,6.10972,train
627,587729409148256445,242.75505619,49.79539088,20.1458,test
628,587729409151205689,248.78801531,44.33272343,8.396323,test
629,587729409684799703,242.58858924,50.55344744,12.089512,valid
630,587729409684996289,242.94623026,50.21543881,16.059328,train
631,587729651810697263,245.84519626,41.65120646,16.209091,test
632,587729651810697266,245.84660808,41.65277181,12.733113,test
633,587729652349141047,249.13569643,39.02787296,29.122593,valid
634,587729652352680322,255.01643879,32.49994905,8.433541,test
635,587729652353401025,256.0702977,31.0624052,11.354971,valid
636,587729652354777743,257.9490831,28.32424358,14.644068,train
637,587729652884963589,247.7661547,41.15604443,25.369848,train
638,587729652887912660,252.79645257,35.7669072,14.159955,test
639,587729652889223618,254.95269793,33.24525129,8.915285,test
640,587729653422883124,250.05108494,39.47284631,6.542305,valid
641,587729653425242367,253.84717055,35.13617874,10.691273,test
642,587729653425832069,254.88940234,34.01337009,5.148798,test
643,587729653426946359,256.53753159,31.92812417,6.282094,train
644,587729653428191602,258.28225423,29.50183208,16.178253,test
645,587729653963948206,257.13885506,31.80564965,20.92415,test
646,587729747374899544,230.49405471,1.44686734,5.311467,train
647,587729751131160858,244.80430341,42.78253652,8.613272,valid
648,587729751132340562,247.11927138,40.72082169,14.970027,test
649,587729751136010687,253.45854476,34.00725985,6.515752,train
650,587729751136469464,254.09974355,33.11550083,8.600637,train
651,587729751137649210,255.88396638,30.84301597,7.23613,valid
652,587729751669080067,247.25170052,41.2842696,19.842295,test
653,587729751669211314,247.57938123,41.10206753,20.05089,valid
654,587729752205951190,247.61184334,41.48396644,23.060026,train
655,587729752207393070,250.29270367,38.83199272,8.823543,test
656,587729752209555683,254.04409416,34.83652797,21.087854,train
657,587729752211259816,256.55381151,31.66425599,10.276466,train
658,587729752211784091,257.12938253,30.57859847,9.029749,train
659,587729752741904679,246.57815765,43.40746036,13.480686,train
660,587729752742756624,248.07531806,41.9369523,10.461091,train
661,587729752744067364,250.54888096,39.45544196,14.786427,test
662,587729752748982355,258.05685234,30.1678238,20.648462,train
663,587729752749441271,258.79402929,29.26320746,15.694916,train
664,587729753279496516,248.27125743,42.33575142,6.330632,train
665,587729773145948373,207.86425767,-2.53911071,8.467242,train
666,587729773681836284,205.61711578,-2.25950926,9.385132,train
667,587729773682884875,208.01739665,-2.20661118,35.334789,test
668,587729774221131964,211.06343529,-1.63986804,12.614662,train
669,587729774221197537,211.29392533,-1.71859059,14.201533,train
670,587729774221525149,212.0354322,-1.70231167,22.372072,test
671,587729774754201835,202.45979416,-1.42903794,15.516013,test
672,587729774759313429,214.02131611,-1.25968922,12.520152,train
673,587729776365994174,204.12337343,-3.38547472,10.739342,train
674,587729776902209721,202.59914206,-2.90435487,22.749475,train
675,587729777443799162,213.33156294,-2.23117843,12.261433,test
676,587729777451663397,231.3182935,-1.81877631,16.628029,valid
677,587729777453367603,235.29108138,-1.70619127,28.014099,test
678,587729777980866758,213.78632379,-1.81109146,13.855962,test
679,587729777982308598,217.18110042,-1.69685993,8.321901,test
680,587729777986633759,226.95452958,-1.48190442,9.669568,train
681,587729778512822322,202.54787562,-1.66313135,37.571659,train
682,587729778514133053,205.62969949,-1.67156615,8.274655,train
683,587729778519507231,217.89988533,-1.29628003,9.636792,test
684,587729778524094683,228.28431537,-1.11179072,12.599607,test
685,587729778526781840,234.51835443,-0.8262151,12.096135,train
686,587729778526978488,234.99072238,-0.90938571,13.628836,train
687,587729781736276184,256.17958161,34.55850885,30.227562,valid
688,587729781736342028,256.21132735,34.4157505,14.891054,train
689,587729781736473101,256.40130507,34.13450153,7.225093,valid
690,587729781736538505,256.54933357,34.13848362,7.092779,test
691,587729782274654633,258.65117074,31.87657033,7.708969,train
692,587729782810280193,257.38368032,34.42704038,11.799508,valid
693,587729970177900754,220.82341959,-2.75400113,19.017431,valid
694,587729970178294047,221.83843449,-2.63416654,5.487163,test
695,587729971250200847,217.60124317,-2.03286969,9.199405,test
696,587729971254722793,227.86688149,-1.82217059,7.344038,test
697,587729971254919461,228.33870941,-1.75058711,7.417975,test
698,587729971256492321,231.91758349,-1.61774171,9.577105,valid
699,587729971256820219,232.77589853,-1.66906115,10.685555,valid
700,587729971786809575,216.93188589,-1.58702011,12.323345,valid
701,587730021715411138,213.92533374,5.75348886,14.232131,train
702,587730021715935475,215.15572613,5.6720038,7.622187,valid
703,587730021717246041,218.18361959,5.61366255,10.515987,test
704,587730021718622421,221.24562992,5.21956178,6.435197,train
705,587730021720457340,225.45482624,4.93223042,21.272936,train
706,587730022252019911,213.35528927,6.20339404,8.305393,test
707,587730022254575846,219.21370316,5.96121351,11.037589,train
708,587730022256017575,222.49938953,5.72359158,11.815763,train
709,587730022258376765,227.883017,5.20572993,12.444746,train
710,587730022259228910,229.87898782,5.10757799,15.629202,test
711,587730022263488871,239.59910515,3.9829789,12.227773,test
712,587730022264144083,241.12457858,3.815136,15.808282,train
713,587730022794526971,226.36655862,5.75369949,13.859897,test
714,587730022794592466,226.3898149,5.71541063,10.353486,train
715,587730022796558501,230.98412888,5.25553135,13.344271,valid
716,587730022797803649,233.80199018,5.06300347,15.949311,test
717,587730022798721581,235.95415701,4.81256969,8.30848,valid
718,587730022800359743,239.58165764,4.45152229,21.205267,train
719,587730023327334594,217.01106269,6.97305698,11.865488,train
720,587730023327727709,217.87141465,6.85463219,12.543498,train
