OBJID,RA,DEC
588017626151256205,11:27:24.00,+43:59:12.3
588017947737129120,11:27:34.18,+41:12:18.4
588017723857961036,11:27:45.95,+06:08:39.1
588297865265676375,11:27:54.91,+47:23:46.2
587741602563948681,11:27:55.24,+27:20:49.3
587739303675494612,11:27:58.62,+34:17:22.4
587742863672410131,11:28:04.21,+16:38:40.6
587742571075534969,11:28:27.39,+18:25:53.9
587741828049403907,11:28:36.11,+23:24:16.8
587732770514206733,11:28:39.92,+09:05:55.3
587731870705975437,11:29:04.95,+55:32:51.8
588017949348003874,11:29:11.08,+42:31:34.0
587732769977401411,11:29:20.69,+08:36:08.5
587739096448172133,11:29:28.64,+35:48:41.0
587738946679537841,11:29:43.87,+38:51:27.7
587742061604765742,11:29:45.20,+22:07:35.6
588023668093222931,11:29:51.09,+18:43:04.6
587738946142732359,11:30:17.33,+38:28:15.4
588010359082975373,11:30:23.45,+04:41:45.8
587725817485263000,11:30:26.99,+66:58:26.2
587726031708422303,11:30:30.30,+01:39:58.8
588010878218993797,11:30:34.10,+04:09:59.4
587732484893835444,11:30:40.36,+50:31:50.6
588297863655194760,11:30:42.07,+46:17:12.7
588017567095128202,11:30:48.14,+12:40:39.8
588017567632064616,11:30:57.50,+13:14:07.3
588023670240903322,11:31:03.70,+20:14:08.3
587735348570030258,11:31:15.14,+14:48:42.2
587732583130857683,11:31:20.05,+60:09:46.0
587741829123473554,11:31:38.04,+24:23:32.2
587741708345213096,11:31:45.64,+26:28:32.0
588009370151878750,11:31:50.92,+60:47:57.8
587733079736254481,11:31:54.49,+53:44:58.6
588848899909615678,11:31:58.62,-00:03:01.2
587742013279043756,11:32:00.29,+21:26:49.6
587731868558557319,11:32:04.54,+53:55:33.1
587738410872012928,11:32:05.10,+15:01:53.1
587741708882149501,11:32:09.66,+26:59:10.2
587731869632364650,11:32:13.73,+54:42:17.6
587742061068157093,11:32:31.78,+21:43:29.1
588010880366739523,11:32:41.49,+05:48:30.0
587742190974271512,11:32:45.26,+25:02:56.6
588017720104321142,11:32:51.56,+41:12:22.9
587735349643968582,11:32:51.70,+15:41:15.5
587726031708684463,11:32:52.87,+01:48:50.4
587741725768745068,11:33:08.34,+23:58:58.1
587738409798402242,11:33:25.92,+14:16:18.8
587742190974337072,11:33:28.83,+25:08:32.5
587735349107163147,11:33:29.44,+15:12:53.1
587739303675953379,11:33:29.96,+34:18:58.5
587742060531417097,11:33:45.24,+21:22:52.3
587741708345409727,11:33:52.15,+26:31:19.7
587738947216801880,11:33:52.77,+39:22:57.8
587728677392154801,11:33:52.84,+63:46:53.9
587728677392154651,11:33:56.88,+63:47:55.7
588017726006165582,11:34:22.99,+07:58:51.9
587724649254223913,11:34:23.33,-02:31:45.6
588010359620305068,11:34:23.66,+05:07:11.8
587725039552233654,11:34:25.90,-03:16:14.5
587728677929091245,11:34:45.22,+64:18:27.2
587738409261662377,11:34:45.68,+13:48:50.6
588017702927794420,11:34:48.03,+11:46:16.4
587733080273387586,11:35:22.03,+54:13:13.4
588017721178325144,11:35:36.08,+42:02:33.9
587728678466027678,11:35:42.35,+64:47:30.0
587732483820355662,11:35:43.12,+49:44:16.2
587729154133327965,11:35:50.52,+63:57:39.9
587724649254420681,11:36:10.77,-02:31:40.6
587738411409342491,11:36:16.81,+15:28:12.9
588017626688848059,11:36:21.23,+44:40:01.9
587741601490993168,11:36:30.49,+26:51:38.9
587728309104803983,11:36:31.13,+02:45:00.1
587731870169563280,11:36:58.03,+55:09:43.4
587732484357357758,11:36:59.20,+50:13:27.6
587728679539900537,11:37:04.00,+65:27:56.1
587726032246079506,11:37:10.93,+02:07:36.1
588023668094009565,11:37:20.84,+18:40:28.8
587732701798334547,11:37:31.60,+06:56:29.1
587742573224001746,11:37:35.95,+20:09:50.4
588010879830458402,11:37:51.35,+05:30:26.3
587731869632692483,11:37:53.28,+54:56:22.5
587739406241497256,11:38:12.00,+33:50:09.2
587742571613454424,11:38:21.85,+18:59:20.6
587739609160482931,11:38:41.69,+32:14:48.8
587732772662804568,11:38:46.35,+10:53:01.4
587742061605683291,11:38:47.21,+22:21:20.5
587735696978215047,11:38:49.38,+57:31:54.9
587728310178807862,11:38:54.93,+03:34:51.2
587731870706565310,11:39:05.33,+55:48:08.8
587733081884328063,11:39:18.62,+55:36:49.2
587733081347457177,11:39:23.46,+55:06:21.7
588017721715589213,11:39:43.48,+42:30:16.5
588023669704884293,11:39:47.03,+19:55:58.2
587733079736778927,11:39:58.71,+53:52:43.0
588848898836725903,11:40:06.20,-00:54:05.1
587742863673655389,11:40:09.66,+16:47:19.9
587726033320149047,11:40:19.40,+03:00:02.9
587742863673720938,11:40:43.18,+16:43:36.6
587742190975058044,11:40:45.33,+25:06:03.1
587742775093559381,11:40:46.67,+17:47:45.3
587742865821270164,11:40:49.80,+18:19:46.7
587739302602866760,11:40:51.04,+33:41:22.4
587732703946211402,11:41:01.61,+08:30:49.8
588023669705015512,11:41:06.50,+20:04:55.4
587733080273715356,11:41:10.79,+54:19:41.9
588017625078562869,11:41:11.14,+43:26:35.3
587738618101432345,11:41:37.92,+37:59:31.6
587742190438252630,11:41:39.29,+24:48:01.8
587733079736909989,11:41:57.72,+53:57:26.2
587742190975189126,11:41:58.01,+25:11:30.3
588017725470081279,11:41:58.07,+07:28:26.7
587729388493209666,11:42:02.34,+60:30:26.5
587742772946206801,11:42:22.21,+16:05:41.3
588023669705146422,11:42:24.50,+20:07:09.5
587725041700634635,11:42:35.72,-01:32:39.0
587742190438383723,11:42:39.45,+24:49:21.1
587742572687720520,11:42:56.45,+19:57:58.4
587738570310287493,11:43:12.65,+15:37:17.6
587728308031783146,11:43:18.13,+01:57:08.0
587742060532400239,11:43:21.32,+21:27:25.8
587732702872666366,11:43:23.39,+07:40:02.9
587726033857347721,11:43:28.68,+03:23:19.2
587734893288226891,11:43:28.98,+10:09:42.7
587741727111970989,11:43:44.70,+25:27:27.8
587724649255272543,11:44:03.93,-02:33:30.2
587738947754524866,11:44:05.11,+40:02:44.0
587724650329079911,11:44:12.62,-01:50:24.0
588013383278657669,11:44:19.07,+52:21:29.4
587732771052781737,11:44:19.14,+09:28:10.2
587742775093887066,11:44:19.20,+17:48:34.4
587733081884655640,11:44:29.08,+55:39:08.1
588010359084548257,11:44:29.96,+04:44:12.8
587742191512322172,11:44:30.91,+25:46:34.6
587741727112101895,11:44:34.52,+25:25:17.3
587738615417208885,11:44:41.60,+35:58:04.8
587741602028650686,11:44:47.95,+27:13:46.5
587742774557081707,11:44:51.00,+17:20:20.1
588017111293624462,11:45:12.91,+47:19:27.8
588010877683761262,11:45:20.55,+03:53:07.4
587742191512387725,11:45:22.39,+25:38:49.5
587738570310484166,11:45:22.69,+15:31:10.0
587732135384055901,11:45:31.36,+52:04:52.5
588023670779281517,11:45:55.58,+21:01:31.9
587739607550525546,11:45:56.06,+31:02:11.7
588010360158421216,11:45:56.52,+05:44:05.3
588017626152763480,11:46:09.32,+44:25:10.0
587732483284271210,11:46:31.83,+49:30:26.2
588017703465910542,11:46:33.62,+12:15:55.9
587735695367995489,11:46:42.62,+56:28:05.2
588023668631863442,11:46:47.00,+19:19:45.8
587742573761855511,11:46:47.18,+20:40:31.5
588017948275638424,11:46:58.06,+42:09:42.1
587741490375163981,11:47:00.77,+29:56:56.2
587741727649234998,11:47:11.30,+25:52:10.0
587742773483602052,11:47:26.19,+16:35:35.9
588848898837577887,11:47:41.34,-00:55:04.3
587724648181989385,11:47:45.99,-03:19:11.7
587738948828659730,11:47:46.48,+40:47:58.9
587726032784064687,11:47:52.69,+02:34:01.0
588017726007607486,11:47:55.83,+08:03:20.8
587741709957464191,11:47:56.66,+28:04:08.2
587731869096476817,11:48:00.60,+54:41:18.4
587731869633347742,11:48:07.66,+55:01:19.0
588017567097028726,11:48:08.82,+12:54:52.6
587733081884852497,11:48:15.11,+55:36:59.3
587741726575558881,11:48:16.95,+25:04:01.1
587732771590045877,11:48:25.03,+09:57:56.3
587742015428296721,11:48:28.64,+23:31:03.9
587742572151374048,11:48:31.01,+19:25:09.5
587742774020603967,11:48:35.55,+17:06:26.7
587742059996053583,11:48:43.90,+21:11:24.0
588010359085007041,11:49:00.35,+04:46:18.5
587729386614489134,11:49:04.03,+59:25:57.6
587733080274239673,11:49:08.92,+54:29:09.5
588010358548201560,11:49:12.70,+04:20:23.6
588017566023352516,11:49:17.84,+12:06:48.3
587741600418496520,11:49:18.76,+26:07:17.8
587735349108801633,11:49:20.21,+15:24:32.5
588017567097159764,11:49:21.01,+12:58:48.0
587739304751202443,11:49:39.93,+35:29:28.4
587732484358275093,11:49:45.69,+50:31:37.3
588848899911581802,11:49:45.82,-00:03:25.4
588017566560354392,11:49:54.23,+12:31:32.8
587732771053371512,11:49:55.35,+09:33:05.4
588013382205243604,11:50:16.28,+51:27:00.9
588010360158945395,11:50:17.39,+05:42:05.8
587732701262839884,11:50:32.65,+06:34:03.3
587732772127178900,11:50:42.37,+10:31:16.9
587741707810242651,11:50:45.19,+26:24:24.6
587742572688507004,11:50:48.99,+19:56:40.1
587728679540555914,11:50:53.05,+65:46:46.7
587742573225377861,11:51:01.11,+20:23:57.6
587738615954669609,11:51:01.38,+36:29:25.6
588017567097356399,11:51:09.92,+12:58:42.7
587725039017197738,11:51:11.35,-03:40:10.1
587739305288269913,11:51:22.46,+35:55:26.0
587732702336712793,11:51:27.80,+07:24:44.3
588017704003371110,11:51:52.67,+12:47:28.4
587725039554134185,11:51:56.57,-03:08:31.4
587731869633609880,11:52:01.33,+55:10:06.8
588017110220406952,11:52:08.81,+46:37:51.4
587729387688427659,11:52:14.40,+60:20:40.9
587742575365718163,11:52:14.50,+18:39:03.8
587741727112822945,11:52:16.06,+25:39:09.4
587733080811372632,11:52:18.29,+54:57:35.3
588017726008131802,11:52:25.01,+07:57:17.4
588023669706195139,11:52:28.84,+20:07:58.8
588297865804382261,11:52:29.24,+48:27:31.9
588023669706260563,11:52:51.05,+20:14:22.0
588017625079480418,11:52:58.88,+43:35:11.0
587732484358471886,11:53:09.13,+50:33:55.5
588017109683601499,11:53:14.61,+46:07:34.8
587722981739331736,11:53:26.93,-01:08:08.5
587722981739331673,11:53:27.42,-01:10:51.7
587732772127506520,11:53:46.37,+10:24:11.4
587732484895408243,11:53:48.38,+51:00:42.6
587731891114672302,11:53:49.04,+57:39:54.4
587732484895408250,11:53:50.98,+51:01:52.2
587742863138226423,11:53:52.30,+16:23:55.4
587733081348309150,11:53:53.45,+55:21:26.6
587739506078122130,11:53:56.06,+32:38:38.0
588017978353975416,11:54:06.76,+39:31:48.3
587731870170611910,11:54:17.06,+55:28:14.9
588017949350035600,11:54:20.09,+43:03:28.8
587729155744858240,11:54:23.50,+65:35:21.8
588010879832227961,11:54:24.19,+05:29:00.6
587739304214790291,11:54:50.49,+35:11:17.3
587739304751661184,11:54:52.22,+35:36:14.3
588295840175292498,11:54:57.89,+48:44:50.7
588010878758551652,11:54:58.04,+04:39:38.1
587741600419020928,11:54:58.54,+26:12:09.0
587731892188545037,11:54:58.71,+58:29:37.1
588010360696340518,11:55:11.33,+06:10:08.4
588017702930022421,11:55:28.70,+11:58:06.1
587734894363279482,11:55:37.42,+11:06:15.1
588297863120224352,11:55:44.12,+46:22:57.1
587732136458518691,11:55:45.27,+52:59:38.2
587742773484453969,11:55:49.25,+16:46:14.2
588010359085793449,11:56:01.05,+04:54:49.4
587735348035780786,11:56:09.58,+14:36:37.8
587732591714893851,11:56:10.32,+60:31:21.1
587741533862428795,11:56:12.20,+30:39:56.2
587732772127834241,11:56:27.80,+10:34:30.6
587738947218702381,11:56:28.20,+39:44:30.9
587725041165271214,11:56:31.73,-01:53:06.1
588017947739553916,11:56:34.05,+41:49:06.8
587732772127834261,11:56:35.82,+10:31:28.4
587741709421445220,11:56:40.84,+27:44:11.0
587742575903047860,11:57:03.42,+19:07:21.8
587726033321984022,11:57:04.55,+03:03:53.7
587739096450662527,11:57:19.70,+36:24:57.0
587735347499106307,11:57:46.06,+14:17:50.7
588848899912433866,11:57:47.31,-00:11:07.2
588017726545592444,11:57:47.32,+08:18:32.3
587741489302405151,11:57:51.60,+29:02:47.8
587733081348571286,11:57:52.90,+55:18:46.5
588295840175554642,11:58:03.35,+48:39:49.3
588017948813426869,11:58:12.10,+42:36:03.6
587724649793716359,11:58:23.78,-02:16:38.5
588848901523112111,11:58:31.89,+01:07:54.9
587726013995024533,11:58:32.95,+01:30:11.9
587728678467076249,11:58:40.59,+64:57:53.1
588017949887234253,11:58:42.82,+43:29:57.8
587739302604505196,11:58:43.81,+34:00:44.8
587741531715141716,11:58:51.41,+28:59:06.1
588017705077899343,11:58:51.53,+13:40:32.6
587732772128096359,11:58:53.19,+10:35:06.0
587729155745120401,11:59:04.21,+65:40:45.4
587724648720040138,11:59:09.60,-02:55:43.6
588017702930415759,11:59:15.37,+11:53:06.0
587742774558589027,11:59:20.86,+17:31:41.6
587739304752119907,11:59:24.41,+35:36:07.5
587726031174762518,11:59:24.62,+01:26:02.6
588017111831543924,11:59:26.71,+47:54:50.1
587741533325819959,11:59:31.75,+30:09:20.4
587741707811094606,11:59:40.15,+26:32:47.4
588017978354499598,11:59:50.82,+39:36:08.5
588848899375824998,11:59:56.26,-00:32:53.6
588011124649558125,12:00:20.91,+63:08:57.9
587732135385038988,12:00:24.82,+52:20:16.4
587732771591356481,12:00:30.34,+09:58:20.7
588017705078096019,12:00:44.98,+13:34:29.2
588017605756649645,12:01:08.79,+45:35:49.6
588017724398436495,12:01:12.81,+06:39:31.2
588023669707177986,12:01:44.92,+20:19:42.0
588017724935372975,12:01:46.14,+07:13:28.1
587735694832042115,12:02:01.11,+56:14:55.7
587742864212820178,12:02:01.80,+17:17:45.6
587739097524863153,12:02:10.09,+37:19:34.0
588017979965309084,12:02:21.76,+40:53:58.3
587731869097394260,12:02:22.54,+54:54:06.3
587732772665360427,12:02:29.20,+10:53:52.3
587724649794240676,12:02:47.13,-02:09:20.4
588017625617137760,12:02:47.14,+44:14:14.3
587738618103267421,12:03:00.03,+38:16:29.5
587729388225953798,12:03:43.79,+60:55:25.7
588010878222663726,12:03:48.75,+04:13:18.5
587742576977510632,12:03:51.30,+20:03:10.1
587738568164966530,12:04:05.42,+14:03:56.0
588017626154139781,12:04:08.47,+44:31:42.8
588848900986896537,12:04:20.70,+00:45:14.3
587742013819256999,12:04:31.24,+22:18:35.2
587741600956874867,12:04:42.32,+26:42:26.3
587739505542299739,12:04:45.82,+32:19:35.1
588017722254491753,12:04:56.49,+43:19:38.3
587738946145681510,12:05:00.88,+39:04:38.9
588017978891829319,12:05:03.67,+39:59:49.6
587742014356258967,12:05:30.26,+22:42:05.9
587739506079236289,12:05:50.63,+32:50:51.4
587741725503520911,12:05:51.27,+24:21:20.5
588295842323628106,12:06:01.58,+50:29:53.3
587742575367159864,12:06:04.93,+18:54:11.2
588297865268494550,12:06:12.51,+48:05:59.9
587735696979853377,12:06:18.78,+57:59:33.5
587742865823957157,12:07:03.44,+18:31:54.4
587731889504845936,12:07:19.75,+56:29:55.0
588017566562189485,12:07:21.90,+12:35:26.4
587742061071695983,12:07:28.29,+22:15:33.7
587726031175680064,12:07:42.57,+01:25:16.5
588010880370540580,12:07:42.75,+05:53:54.5
587742576441098356,12:07:49.31,+19:34:29.3
588023669170897050,12:07:50.59,+19:46:03.0
587726031175680105,12:07:59.99,+01:23:45.4
588023668097155241,12:08:03.07,+18:59:16.5
587731870171529294,12:08:18.96,+55:38:33.6
587725551748907113,12:08:20.52,+67:39:14.3
587729386078666777,12:08:22.07,+59:18:51.4
588297863121207359,12:08:40.44,+46:28:29.3
587738616493113458,12:08:51.58,+37:09:10.8
588010359087235164,12:08:55.05,+04:54:27.7
588017603609755683,12:09:08.81,+44:00:11.5
587741489303453815,12:09:10.01,+29:10:36.9
587741489303453828,12:09:11.18,+29:10:20.0
587742575904358573,12:09:12.51,+19:20:17.5
587731889504976954,12:09:45.27,+56:31:25.0
588017110758588458,12:09:48.75,+47:10:05.3
587731868024111184,12:09:50.28,+54:00:06.3
588010359624171738,12:10:02.22,+05:21:16.0
588023669708030066,12:10:05.75,+20:12:56.1
587738946146140229,12:10:08.51,+39:03:08.7
588848900450680970,12:10:15.42,+00:16:09.6
588017947740667989,12:10:16.45,+41:57:51.0
587738946683076613,12:10:49.61,+39:28:22.1
587738946683076618,12:10:50.26,+39:28:15.6
588010360698044522,12:10:52.84,+06:10:44.5
587739096451842155,12:10:53.17,+36:32:44.8
587726015607013486,12:10:56.01,+02:47:40.5
588017704542273699,12:11:04.17,+13:18:30.4
587741602568142954,12:11:13.18,+27:56:45.2
588010358013755609,12:11:25.55,+04:05:08.5
587732772129472597,12:11:47.85,+10:28:20.5
587738570850173033,12:11:55.13,+16:13:53.8
587742061072154701,12:12:02.59,+22:16:36.9
588011122502598758,12:12:03.83,+61:29:26.0
587741726577918082,12:12:08.55,+25:20:05.4
587742012746301501,12:12:19.15,+21:29:44.6
587739506616762448,12:12:37.33,+33:18:00.4
587739504469278842,12:12:54.42,+31:30:52.3
587735696443375691,12:12:56.45,+57:37:30.1
588848898840330381,12:13:00.62,-00:56:18.9
588017111295721519,12:13:18.40,+47:38:25.9
588848900451008665,12:13:27.49,+00:17:31.0
588017979966292066,12:13:46.98,+40:54:12.2
587735347500810348,12:13:51.93,+14:13:22.7
588010880371196063,12:13:55.05,+05:54:39.0
588017979966292089,12:14:01.95,+40:49:53.8
587735348037681306,12:14:03.24,+14:46:27.5
588010359624630349,12:14:04.33,+05:20:31.4
587735347500810413,12:14:06.30,+14:12:54.0
587741533327261812,12:14:10.16,+30:17:26.5
587732771055992976,12:14:19.29,+09:45:07.0
587742189367787659,12:14:26.30,+24:10:55.5
587732483823108118,12:14:33.07,+50:22:44.1
588010359624695892,12:14:38.84,+05:24:11.2
587742189904658596,12:14:44.28,+24:36:46.0
587741533864132779,12:14:45.54,+30:40:37.5
587739721091907747,12:14:46.74,+30:11:49.9
587732482749366395,12:14:47.60,+49:30:49.3
587729386615930947,12:14:53.20,+59:38:40.8
587732772129800248,12:14:56.99,+10:30:47.6
587732769982316624,12:15:05.57,+08:51:27.6
588017704542732354,12:15:13.24,+13:11:04.3
587738617567445080,12:15:37.50,+37:57:26.5
588010358551085220,12:15:41.56,+04:27:22.8
587731869098246233,12:15:44.82,+54:51:27.3
587739305290432611,12:15:48.84,+36:07:23.5
587733081349685430,12:15:55.07,+55:30:52.8
587738946146599024,12:16:04.69,+38:57:22.6
587725039019950218,12:16:08.53,-03:34:12.5
587738569776889997,12:16:22.15,+15:15:43.3
587734893291765851,12:16:28.31,+10:24:23.5
587722982815629407,12:16:37.07,-00:22:40.1
587739408392519820,12:17:17.64,+35:59:19.5
588017725473947858,12:17:18.56,+07:41:23.8
587732136996765809,12:17:22.45,+53:33:23.5
588017604147282059,12:17:26.63,+44:31:17.7
587742575368339558,12:17:28.10,+18:49:35.3
588010359088152771,12:17:31.41,+04:53:18.5
587732772666998796,12:17:46.93,+10:50:40.7
588023669171945552,12:17:49.10,+19:53:30.3
587742013283762321,12:17:51.53,+21:55:09.4
588017724937142430,12:17:58.12,+07:11:09.3
587722981742084144,12:18:08.55,-01:03:50.8
587725039020146853,12:18:18.19,-03:41:09.8
587741726578507838,12:18:21.42,+25:13:00.5
587738570850828560,12:18:31.33,+16:14:57.8
587742863677718601,12:18:34.52,+16:57:40.9
588017947741323392,12:18:35.70,+42:00:50.2
588013381670338582,12:18:36.48,+51:24:52.9
587735346964398232,12:18:37.16,+13:48:54.6
587722981742149718,12:18:49.48,-01:14:13.0
587742865288331397,12:18:58.37,+18:15:28.1
587725551212494919,12:19:01.37,+67:08:42.3
588023670245818507,12:19:02.17,+20:39:25.6
587735695906832438,12:19:17.87,+57:13:37.4
587739608627413109,12:19:35.44,+32:12:04.0
587741722283016223,12:19:36.40,+27:51:27.2
588017565489758340,12:19:53.21,+11:40:28.1
588017730835841117,12:20:01.33,+08:36:28.0
587741722819952746,12:20:08.42,+28:15:52.9
588010359088414940,12:20:10.68,+04:54:23.5
587741602568994985,12:20:18.54,+27:55:13.4
587741534401593363,12:20:27.62,+31:10:19.6
587735348575207618,12:20:30.09,+15:06:43.0
587742013820895427,12:20:45.06,+22:22:14.4
587742013820895439,12:20:48.33,+22:23:30.4
588023668098531469,12:20:52.16,+19:00:13.9
587742189905313817,12:20:55.77,+24:40:14.8
588017110222569603,12:21:02.57,+46:45:43.9
588848898841247801,12:21:12.94,-00:51:51.3
587742954397433939,12:21:18.06,+04:57:51.1
587741722283147475,12:21:20.44,+27:49:04.7
587741721746342035,12:21:38.05,+27:20:24.2
588010877687759015,12:21:51.84,+03:54:51.0
588017948278456443,12:21:57.29,+42:18:46.1
587739302606602316,12:21:58.65,+34:08:35.9
587742059999461557,12:22:08.53,+21:15:24.6
587725041168089234,12:22:33.37,-02:01:31.9
587741532254306450,12:22:38.92,+29:26:18.7
587738953098199158,12:22:39.40,+38:22:12.2
587739304754151537,12:22:53.97,+35:43:55.5
587742578053218423,12:22:59.06,+21:02:46.8
588017948278587551,12:23:00.84,+42:23:53.9
588023669172469806,12:23:03.47,+19:58:45.1
587738568703869023,12:23:12.26,+14:23:20.3
588017567100764297,12:23:17.15,+13:03:06.6
587742578053283877,12:23:19.37,+20:59:18.1
588010880372244552,12:23:22.27,+06:02:26.6
587738947220996224,12:23:28.10,+39:52:38.9
587742060536463490,12:23:33.91,+21:43:58.8
587741602032451617,12:23:38.92,+27:31:32.4
588017730836299898,12:23:50.37,+08:43:51.5
588017604147806290,12:23:58.63,+44:32:26.5
587741721746604097,12:24:04.40,+27:26:05.2
588017726011539655,12:24:13.93,+07:57:10.7
588017604684677270,12:24:14.00,+44:56:15.5
588010878761762943,12:24:16.67,+04:45:16.8
587738570851483763,12:24:21.00,+16:04:23.0
587742953860890810,12:24:48.64,+04:31:19.0
588023668635795629,12:24:55.51,+19:31:14.0
587741723357282317,12:25:00.47,+28:33:31.0
587739719213908092,12:25:25.48,+28:56:38.5
587742014895095902,12:25:26.19,+23:12:59.9
587741727652970725,12:25:36.15,+26:09:47.8
587732769983496271,12:25:39.41,+08:54:43.8
